Product ID,Product Name,Supplier,Warehouse Location,Demand Forecast,Inventory Level,Lead Time (Days),Transportation Cost ($),Order Quantity,Delivery Time (Days)
P2646,Product_2646,Supplier D,Los Angeles,3996,1612,26,355.84,560,8
P2647,Product_2647,Supplier A,Los Angeles,1190,3751,26,234.7,566,14
P2648,Product_2648,Supplier B,Houston,4367,2511,13,59.32,74,10
P2649,Product_2649,Supplier C,Miami,2375,4282,10,243.77,729,1
P2650,Product_2650,Supplier D,Chicago,7957,3976,14,494.19,656,12
P2651,Product_2651,Supplier B,Los Angeles,4661,1932,14,205.97,723,6
P2652,Product_2652,Supplier C,Los Angeles,8489,2070,7,498.62,409,13
P2653,Product_2653,Supplier C,New York,8185,981,22,403.41,404,14
P2654,Product_2654,Supplier C,Houston,7285,4701,19,255.43,854,8
P2655,Product_2655,Supplier B,Houston,7101,1780,14,129.01,431,6
P2656,Product_2656,Supplier B,Los Angeles,3764,1931,19,115.18,462,2
P2657,Product_2657,Supplier B,Houston,8990,2502,6,349.03,451,9
P2658,Product_2658,Supplier B,Chicago,8822,581,30,320.03,536,5
P2659,Product_2659,Supplier D,Chicago,6153,1151,21,345.34,944,10
P2660,Product_2660,Supplier A,Los Angeles,8938,1064,13,348.62,502,4
P2661,Product_2661,Supplier A,New York,2695,1440,25,296.49,585,1
P2662,Product_2662,Supplier D,Houston,8553,4261,20,202.0,75,2
P2663,Product_2663,Supplier D,Miami,873,2248,16,179.88,615,14
P2664,Product_2664,Supplier B,Los Angeles,9457,4710,11,58.72,729,10
P2665,Product_2665,Supplier B,Houston,8205,1852,29,279.86,558,1
P2666,Product_2666,Supplier B,New York,9369,1526,29,61.58,191,13
P2667,Product_2667,Supplier C,New York,8142,97,14,454.64,802,2
P2668,Product_2668,Supplier C,New York,6868,1190,2,255.63,347,8
P2669,Product_2669,Supplier D,Miami,5145,2627,23,150.49,316,7
P2670,Product_2670,Supplier A,Los Angeles,9619,1037,21,189.39,807,1
P2671,Product_2671,Supplier C,Houston,6012,4824,15,226.56,801,5
P2672,Product_2672,Supplier C,New York,4042,1621,10,252.87,961,10
P2673,Product_2673,Supplier D,Los Angeles,2403,761,2,477.78,180,9
P2674,Product_2674,Supplier A,New York,7100,2078,30,104.89,355,6
P2675,Product_2675,Supplier A,Houston,4720,851,20,355.93,175,7
P2676,Product_2676,Supplier C,Houston,6603,175,21,93.99,317,14
P2677,Product_2677,Supplier B,Los Angeles,5064,3989,12,365.25,91,11
P2678,Product_2678,Supplier A,Chicago,7627,4,28,226.05,639,4
P2679,Product_2679,Supplier A,Houston,5775,4074,11,170.74,860,5
P2680,Product_2680,Supplier C,Chicago,3166,3719,19,95.5,208,7
P2681,Product_2681,Supplier D,Houston,9270,1026,28,130.86,645,3
P2682,Product_2682,Supplier C,Chicago,6432,293,13,451.84,975,8
P2683,Product_2683,Supplier A,Chicago,7822,3422,10,446.84,92,14
P2684,Product_2684,Supplier D,Chicago,8515,4552,3,483.06,589,13
P2685,Product_2685,Supplier B,Chicago,2523,1846,12,89.15,886,6
P2686,Product_2686,Supplier C,Miami,1060,2902,12,347.1,732,14
P2687,Product_2687,Supplier D,Chicago,1592,2334,21,457.87,578,12
P2688,Product_2688,Supplier A,Chicago,9636,4964,29,127.58,763,15
P2689,Product_2689,Supplier B,Los Angeles,3112,4380,16,79.25,277,14
P2690,Product_2690,Supplier A,Houston,2895,2602,7,141.41,141,9
P2691,Product_2691,Supplier C,Chicago,3970,1643,23,340.31,200,3
P2692,Product_2692,Supplier D,Houston,4937,4199,24,335.15,347,1
P2693,Product_2693,Supplier A,New York,3075,651,20,328.4,322,10
P2694,Product_2694,Supplier D,Los Angeles,5662,3131,2,129.94,544,7
P2695,Product_2695,Supplier D,Chicago,320,770,22,395.58,574,9
P2696,Product_2696,Supplier D,New York,2441,2673,25,477.24,577,10
P2697,Product_2697,Supplier B,New York,1191,1773,2,238.71,362,5
P2698,Product_2698,Supplier C,Chicago,321,3339,25,481.48,874,13
P2699,Product_2699,Supplier B,Houston,8794,4087,28,170.5,740,12
P2700,Product_2700,Supplier A,Los Angeles,9640,2854,15,108.86,661,4
P2701,Product_2701,Supplier D,Houston,2280,476,9,158.55,129,15
P2702,Product_2702,Supplier A,Miami,4505,4289,11,407.75,750,14
P2703,Product_2703,Supplier B,Los Angeles,302,1690,26,66.97,275,15
P2704,Product_2704,Supplier D,Houston,5600,3350,22,161.94,151,7
P2705,Product_2705,Supplier B,Miami,6147,3666,20,129.52,320,15
P2706,Product_2706,Supplier C,Los Angeles,4782,2798,23,256.24,454,3
P2707,Product_2707,Supplier B,Houston,5360,2883,19,280.99,783,12
P2708,Product_2708,Supplier B,Chicago,1830,2341,28,375.41,709,6
P2709,Product_2709,Supplier B,Los Angeles,3600,1088,30,183.22,53,7
P2710,Product_2710,Supplier B,Chicago,1062,1656,18,384.32,324,5
P2711,Product_2711,Supplier A,Houston,9933,3416,22,63.06,550,14
P2712,Product_2712,Supplier B,Miami,4095,4986,3,218.07,623,15
P2713,Product_2713,Supplier A,Houston,7000,2607,4,347.95,866,15
P2714,Product_2714,Supplier B,Miami,9363,881,19,264.61,535,3
P2715,Product_2715,Supplier C,Los Angeles,3746,1158,19,299.3,175,5
P2716,Product_2716,Supplier B,Miami,728,456,6,131.45,709,3
P2717,Product_2717,Supplier A,Los Angeles,1390,1223,12,325.31,56,9
P2718,Product_2718,Supplier C,New York,1911,1052,6,167.28,930,2
P2719,Product_2719,Supplier A,New York,9546,175,4,458.9,929,6
P2720,Product_2720,Supplier D,New York,1781,1022,14,410.94,307,12
P2721,Product_2721,Supplier C,Houston,486,3344,21,151.46,296,13
P2722,Product_2722,Supplier D,Chicago,6403,3239,10,52.69,902,12
P2723,Product_2723,Supplier D,Los Angeles,4358,195,30,410.71,203,6
P2724,Product_2724,Supplier C,Los Angeles,1858,4252,12,119.21,376,3
P2725,Product_2725,Supplier D,Los Angeles,1825,2621,13,103.31,922,7
P2726,Product_2726,Supplier A,Houston,5047,1943,8,163.63,305,11
P2727,Product_2727,Supplier A,Chicago,2691,4118,14,467.74,626,12
P2728,Product_2728,Supplier D,Miami,8965,2789,3,300.17,278,2
P2729,Product_2729,Supplier D,Houston,6299,2257,21,368.8,124,10
P2730,Product_2730,Supplier B,Los Angeles,409,935,10,424.94,990,8
P2731,Product_2731,Supplier B,Miami,9423,3064,10,368.43,846,1
P2732,Product_2732,Supplier D,Chicago,480,3027,30,256.62,180,9
P2733,Product_2733,Supplier B,New York,4900,1324,16,203.22,657,4
P2734,Product_2734,Supplier A,Miami,7634,3114,19,316.26,741,13
P2735,Product_2735,Supplier C,New York,4618,2586,18,462.98,345,12
P2736,Product_2736,Supplier C,Chicago,5485,74,6,288.22,167,5
P2737,Product_2737,Supplier C,Miami,7903,310,10,481.94,966,5
P2738,Product_2738,Supplier A,Houston,8332,2590,11,323.99,658,15
P2739,Product_2739,Supplier A,New York,2851,1844,18,282.8,352,10
P2740,Product_2740,Supplier B,New York,7111,844,19,150.99,685,2
P2741,Product_2741,Supplier B,Miami,6981,3513,4,212.93,568,2
P2742,Product_2742,Supplier A,Houston,6420,419,3,460.94,691,7
P2743,Product_2743,Supplier C,New York,2701,1103,11,464.81,236,14
P2744,Product_2744,Supplier C,New York,6310,1060,30,499.52,88,2
P2745,Product_2745,Supplier A,Los Angeles,7119,507,17,340.59,590,7
P2746,Product_2746,Supplier A,Los Angeles,6349,1433,15,289.28,745,8
P2747,Product_2747,Supplier D,Chicago,5625,417,24,380.69,619,2
P2748,Product_2748,Supplier C,Los Angeles,5216,2683,24,377.24,630,4
P2749,Product_2749,Supplier D,New York,8912,4955,8,451.53,955,14
P2750,Product_2750,Supplier C,Chicago,1254,675,22,317.22,403,4
P2751,Product_2751,Supplier A,Los Angeles,9040,1580,3,60.32,814,9
P2752,Product_2752,Supplier B,Chicago,618,1333,11,178.63,681,7
P2753,Product_2753,Supplier C,Chicago,4537,207,24,128.8,255,7
P2754,Product_2754,Supplier C,Los Angeles,1410,3855,2,431.11,929,12
P2755,Product_2755,Supplier B,Miami,3348,1890,28,470.1,681,3
P2756,Product_2756,Supplier C,Chicago,9704,2482,16,429.48,693,9
P2757,Product_2757,Supplier D,Houston,6074,1972,21,231.72,804,7
P2758,Product_2758,Supplier B,Chicago,6622,2320,23,449.42,280,2
P2759,Product_2759,Supplier A,New York,4086,349,14,289.73,735,4
P2760,Product_2760,Supplier C,Houston,9327,1498,24,398.81,570,13
P2761,Product_2761,Supplier A,Los Angeles,390,3031,5,333.23,128,12
P2762,Product_2762,Supplier D,Los Angeles,4945,970,5,392.93,156,9
P2763,Product_2763,Supplier D,Los Angeles,5484,1808,11,70.64,361,5
P2764,Product_2764,Supplier B,New York,9421,3813,26,470.09,97,3
P2765,Product_2765,Supplier B,Miami,4884,1542,18,169.13,650,11
P2766,Product_2766,Supplier D,Los Angeles,3287,4333,14,280.1,786,15
P2767,Product_2767,Supplier C,Los Angeles,9731,4560,8,244.95,930,10
P2768,Product_2768,Supplier C,Chicago,5260,1678,3,140.58,257,15
P2769,Product_2769,Supplier A,Chicago,2097,868,12,95.91,220,6
P2770,Product_2770,Supplier C,New York,534,1618,5,462.8,465,12
P2771,Product_2771,Supplier C,Chicago,2351,2417,2,492.73,313,6
P2772,Product_2772,Supplier D,Chicago,5784,1741,4,133.38,630,15
P2773,Product_2773,Supplier D,Chicago,8263,14,6,342.02,175,9
P2774,Product_2774,Supplier A,New York,2981,153,21,407.94,393,12
P2775,Product_2775,Supplier C,Los Angeles,8991,4912,3,211.21,585,7
P2776,Product_2776,Supplier C,Miami,1706,4857,24,327.22,811,11
P2777,Product_2777,Supplier B,New York,250,3963,13,217.12,948,14
P2778,Product_2778,Supplier A,Los Angeles,9565,558,10,114.32,184,12
P2779,Product_2779,Supplier C,New York,3975,4786,29,432.02,161,12
P2780,Product_2780,Supplier B,New York,6171,2606,11,342.85,137,1
P2781,Product_2781,Supplier A,New York,3366,3980,21,295.43,780,6
P2782,Product_2782,Supplier C,Miami,9380,1639,26,246.45,940,11
P2783,Product_2783,Supplier D,Miami,5744,4161,26,476.0,255,6
P2784,Product_2784,Supplier A,Chicago,2099,3590,9,79.57,748,15
P2785,Product_2785,Supplier A,Houston,2274,1235,10,58.73,493,14
P2786,Product_2786,Supplier C,Miami,1218,2812,20,271.01,762,10
P2787,Product_2787,Supplier B,Houston,2916,3423,22,284.05,673,9
P2788,Product_2788,Supplier D,Los Angeles,5890,1508,22,431.31,63,6
P2789,Product_2789,Supplier D,Chicago,4492,3790,6,432.4,764,3
P2790,Product_2790,Supplier D,Chicago,3098,4662,3,107.26,878,1
P2791,Product_2791,Supplier C,Miami,8903,3881,28,399.97,289,1
P2792,Product_2792,Supplier D,New York,9784,198,30,97.0,590,13
P2793,Product_2793,Supplier C,Chicago,1882,3615,25,305.9,726,10
P2794,Product_2794,Supplier B,Los Angeles,3823,1959,4,324.77,513,7
P2795,Product_2795,Supplier C,Miami,5271,1699,5,138.7,982,13
P2796,Product_2796,Supplier A,Houston,8792,2039,20,155.26,949,2
P2797,Product_2797,Supplier B,Los Angeles,2696,4789,6,304.87,478,7
P2798,Product_2798,Supplier D,New York,4664,1898,8,113.46,854,9
P2799,Product_2799,Supplier B,New York,3487,4933,13,341.48,600,1
P2800,Product_2800,Supplier B,Chicago,7482,3712,19,166.8,432,4
P2801,Product_2801,Supplier C,Chicago,4117,2477,21,75.95,322,9
P2802,Product_2802,Supplier D,New York,5676,920,24,498.53,820,4
P2803,Product_2803,Supplier C,Chicago,8966,2389,14,323.59,908,9
P2804,Product_2804,Supplier D,New York,8513,1720,2,115.59,444,14
P2805,Product_2805,Supplier D,Los Angeles,9727,4504,15,346.39,950,14
P2806,Product_2806,Supplier C,Miami,2079,3688,6,99.3,467,10
P2807,Product_2807,Supplier B,Chicago,684,205,28,93.12,560,11
P2808,Product_2808,Supplier B,Los Angeles,9552,4290,16,436.6,518,13
P2809,Product_2809,Supplier A,Miami,2110,4641,16,146.26,715,10
P2810,Product_2810,Supplier C,Chicago,1243,438,25,348.68,603,3
P2811,Product_2811,Supplier A,New York,2835,3542,5,284.44,319,2
P2812,Product_2812,Supplier D,Miami,6406,2361,2,158.01,946,3
P2813,Product_2813,Supplier A,New York,2701,2338,24,342.6,54,12
P2814,Product_2814,Supplier B,New York,5043,2494,24,255.13,334,8
P2815,Product_2815,Supplier B,Miami,7926,427,18,267.78,999,1
P2816,Product_2816,Supplier B,Los Angeles,9289,4632,3,424.23,595,15
P2817,Product_2817,Supplier A,Houston,7604,60,28,475.56,956,1
P2818,Product_2818,Supplier C,New York,2461,1870,20,353.3,439,10
P2819,Product_2819,Supplier A,Chicago,8354,1750,3,201.32,684,11
P2820,Product_2820,Supplier C,Chicago,1823,3802,20,234.59,637,6
P2821,Product_2821,Supplier D,Miami,1090,2231,11,449.37,664,4
P2822,Product_2822,Supplier A,Chicago,9816,2306,6,408.98,869,9
P2823,Product_2823,Supplier D,Miami,8628,3037,27,214.07,859,12
P2824,Product_2824,Supplier D,Chicago,2764,882,9,486.21,678,12
P2825,Product_2825,Supplier C,Houston,9596,4826,2,137.5,338,5
P2826,Product_2826,Supplier A,Chicago,4738,2987,20,150.88,369,5
P2827,Product_2827,Supplier A,Chicago,5733,1967,11,288.21,888,12
P2828,Product_2828,Supplier B,Los Angeles,5306,4367,3,432.58,733,10
P2829,Product_2829,Supplier C,Miami,4564,121,2,438.19,838,11
P2830,Product_2830,Supplier D,Los Angeles,190,2078,23,411.56,389,7
P2831,Product_2831,Supplier C,Houston,9637,3483,27,269.01,148,7
P2832,Product_2832,Supplier A,Chicago,9726,1288,24,82.33,204,7
P2833,Product_2833,Supplier C,Los Angeles,9369,1707,21,325.35,444,15
P2834,Product_2834,Supplier B,Los Angeles,7298,687,23,435.75,760,8
P2835,Product_2835,Supplier C,New York,245,3550,14,278.85,827,3
P2836,Product_2836,Supplier B,Chicago,4207,3395,24,422.97,177,8
P2837,Product_2837,Supplier A,Chicago,2312,2534,4,189.63,148,4
P2838,Product_2838,Supplier D,Miami,5602,2224,2,419.6,683,6
P2839,Product_2839,Supplier C,Chicago,4313,3998,29,494.71,270,14
P2840,Product_2840,Supplier C,Los Angeles,3623,221,13,450.97,931,13
P2841,Product_2841,Supplier B,Houston,9650,2831,23,56.6,266,10
P2842,Product_2842,Supplier D,Los Angeles,3551,2522,9,161.72,642,3
P2843,Product_2843,Supplier C,Houston,4217,4413,5,396.91,406,8
P2844,Product_2844,Supplier D,Miami,1907,1266,24,336.43,838,3
P2845,Product_2845,Supplier A,Chicago,461,4927,2,175.2,715,3
P2846,Product_2846,Supplier C,Los Angeles,6431,2894,26,174.11,881,2
P2847,Product_2847,Supplier D,Chicago,7577,1443,4,193.36,964,15
P2848,Product_2848,Supplier C,New York,8338,3214,21,365.8,293,11
P2849,Product_2849,Supplier A,Houston,2346,3391,10,67.85,819,5
P2850,Product_2850,Supplier D,New York,6093,2543,7,110.62,455,12
P2851,Product_2851,Supplier C,Houston,7900,4530,7,439.76,106,1
P2852,Product_2852,Supplier A,Chicago,164,2917,21,325.96,491,5
P2853,Product_2853,Supplier C,Los Angeles,440,3894,29,253.86,482,11
P2854,Product_2854,Supplier A,Miami,334,2418,17,51.19,1000,12
P2855,Product_2855,Supplier A,Houston,1225,3676,9,450.3,905,13
P2856,Product_2856,Supplier A,New York,2012,3846,17,179.57,631,8
P2857,Product_2857,Supplier D,Chicago,6407,630,20,339.05,264,8
P2858,Product_2858,Supplier B,New York,3391,202,9,415.21,248,15
P2859,Product_2859,Supplier B,Chicago,1084,3999,15,383.53,760,12
P2860,Product_2860,Supplier C,New York,5795,1653,12,195.14,343,15
P2861,Product_2861,Supplier D,Houston,7090,1856,15,164.02,154,4
P2862,Product_2862,Supplier A,Chicago,9003,1487,20,356.64,611,3
P2863,Product_2863,Supplier B,Houston,8111,17,24,382.59,138,8
P2864,Product_2864,Supplier A,Houston,5283,3774,19,451.64,947,2
P2865,Product_2865,Supplier B,Los Angeles,9661,2458,25,260.85,167,13
P2866,Product_2866,Supplier C,Chicago,245,2700,11,355.81,355,7
P2867,Product_2867,Supplier A,New York,8944,2491,2,352.85,518,9
P2868,Product_2868,Supplier C,Los Angeles,6963,957,17,264.6,684,1
P2869,Product_2869,Supplier A,Houston,8458,4377,20,369.47,539,5
P2870,Product_2870,Supplier D,Chicago,6544,4056,21,180.99,57,2
P2871,Product_2871,Supplier D,New York,7434,3040,15,91.16,848,4
P2872,Product_2872,Supplier A,Chicago,1422,4366,14,462.75,734,4
P2873,Product_2873,Supplier D,Miami,658,1703,18,381.92,792,7
P2874,Product_2874,Supplier B,Chicago,3576,239,8,102.51,243,12
P2875,Product_2875,Supplier A,Chicago,1403,983,15,460.77,695,13
P2876,Product_2876,Supplier A,Chicago,4013,546,9,265.6,917,14
P2877,Product_2877,Supplier B,New York,694,1379,17,232.62,414,15
P2878,Product_2878,Supplier B,New York,2936,337,26,349.01,441,6
P2879,Product_2879,Supplier B,Los Angeles,1192,1453,14,470.79,776,10
P2880,Product_2880,Supplier D,Chicago,8401,4214,13,474.96,118,10
P2881,Product_2881,Supplier C,Los Angeles,4736,3158,18,226.06,251,10
P2882,Product_2882,Supplier A,Houston,7749,3575,9,143.79,250,12
P2883,Product_2883,Supplier A,Miami,2578,1075,27,442.86,410,15
P2884,Product_2884,Supplier B,New York,8987,4696,9,131.95,415,2
P2885,Product_2885,Supplier B,Houston,6935,1817,18,282.9,247,9
P2886,Product_2886,Supplier D,Los Angeles,1483,1552,29,128.43,981,6
P2887,Product_2887,Supplier C,Los Angeles,7962,4425,6,382.89,929,2
P2888,Product_2888,Supplier C,New York,9953,280,2,418.37,754,9
P2889,Product_2889,Supplier A,Los Angeles,808,4725,25,174.67,862,12
P2890,Product_2890,Supplier A,Miami,8426,3287,24,295.94,364,8
P2891,Product_2891,Supplier C,Houston,3950,2180,27,452.09,813,1
P2892,Product_2892,Supplier C,Houston,2232,400,7,138.88,932,12
P2893,Product_2893,Supplier B,New York,5378,1524,7,428.97,650,3
P2894,Product_2894,Supplier C,New York,7588,1188,15,156.16,829,7
P2895,Product_2895,Supplier D,Houston,3937,4178,10,165.99,556,10
P2896,Product_2896,Supplier C,Houston,7757,4103,29,330.63,566,10
P2897,Product_2897,Supplier D,Chicago,8819,2557,18,212.02,205,1
P2898,Product_2898,Supplier B,Miami,2225,2141,10,471.19,315,13
P2899,Product_2899,Supplier C,New York,9910,4010,6,132.45,263,4
P2900,Product_2900,Supplier B,Los Angeles,1054,3762,9,257.28,74,1
P2901,Product_2901,Supplier C,Los Angeles,4309,1134,6,62.12,95,1
P2902,Product_2902,Supplier B,Chicago,7517,2966,30,71.01,589,8
P2903,Product_2903,Supplier C,Chicago,1946,4419,2,362.25,321,9
P2904,Product_2904,Supplier A,Los Angeles,591,3178,22,87.63,205,14
P2905,Product_2905,Supplier D,Chicago,1336,3990,18,113.55,888,12
P2906,Product_2906,Supplier C,Los Angeles,1442,4231,12,396.05,941,14
P2907,Product_2907,Supplier B,Houston,5376,455,27,135.57,162,10
P2908,Product_2908,Supplier A,New York,5837,40,13,496.84,284,13
P2909,Product_2909,Supplier C,Los Angeles,4028,1284,20,204.95,862,11
P2910,Product_2910,Supplier B,New York,3709,22,16,327.6,550,6
P2911,Product_2911,Supplier D,Houston,2431,2998,23,64.35,819,15
P2912,Product_2912,Supplier A,Chicago,3741,2416,26,196.58,238,6
P2913,Product_2913,Supplier A,Houston,694,915,20,139.46,67,3
P2914,Product_2914,Supplier C,Chicago,852,4087,18,307.38,391,11
P2915,Product_2915,Supplier D,Chicago,3132,3307,8,169.16,480,5
P2916,Product_2916,Supplier A,New York,6735,2297,10,94.6,927,13
P2917,Product_2917,Supplier D,Chicago,4503,1825,13,222.9,479,9
P2918,Product_2918,Supplier A,New York,6623,142,17,188.19,242,7
P2919,Product_2919,Supplier D,Chicago,543,4910,20,262.68,184,5
P2920,Product_2920,Supplier A,Miami,8915,3069,9,256.23,565,8
P2921,Product_2921,Supplier D,Los Angeles,5641,3547,4,314.22,732,11
P2922,Product_2922,Supplier D,Los Angeles,2087,598,24,325.41,725,2
P2923,Product_2923,Supplier A,New York,187,991,18,83.01,864,5
P2924,Product_2924,Supplier A,Chicago,439,4626,5,452.03,137,1
P2925,Product_2925,Supplier A,Miami,5003,1436,22,431.36,897,8
P2926,Product_2926,Supplier B,Chicago,1122,1104,3,276.19,492,5
P2927,Product_2927,Supplier C,New York,9656,3683,19,108.66,872,15
P2928,Product_2928,Supplier B,Los Angeles,4438,2064,4,72.81,156,7
P2929,Product_2929,Supplier D,Miami,9456,827,14,276.65,821,11
P2930,Product_2930,Supplier A,New York,2468,2446,25,73.02,603,12
P2931,Product_2931,Supplier A,Chicago,736,1620,28,377.51,838,3
P2932,Product_2932,Supplier A,Chicago,770,3545,29,201.36,355,7
P2933,Product_2933,Supplier D,New York,5736,4727,23,174.71,874,6
P2934,Product_2934,Supplier C,Miami,4323,4900,7,154.54,728,13
P2935,Product_2935,Supplier A,Chicago,2326,1173,11,349.92,780,4
P2936,Product_2936,Supplier C,Houston,1108,1793,19,52.88,593,10
P2937,Product_2937,Supplier D,Houston,8146,3165,7,438.43,390,9
P2938,Product_2938,Supplier B,New York,2469,2268,10,270.13,913,3
P2939,Product_2939,Supplier B,Houston,9523,4992,9,175.95,499,14
P2940,Product_2940,Supplier B,Los Angeles,7620,927,6,119.1,653,6
P2941,Product_2941,Supplier B,Chicago,7539,4417,23,442.17,923,6
P2942,Product_2942,Supplier C,Houston,788,3367,17,339.93,174,5
P2943,Product_2943,Supplier D,New York,7197,4855,26,217.13,651,7
P2944,Product_2944,Supplier D,Houston,2474,3239,18,62.82,723,6
P2945,Product_2945,Supplier B,Los Angeles,1891,2012,27,378.32,504,10
P2946,Product_2946,Supplier C,Chicago,7912,1433,3,497.6,909,2
P2947,Product_2947,Supplier B,Chicago,5643,4848,18,124.05,695,3
P2948,Product_2948,Supplier C,Miami,707,3906,15,492.27,217,6
P2949,Product_2949,Supplier A,Houston,9009,1685,19,54.19,646,3
P2950,Product_2950,Supplier A,Miami,1882,815,20,190.51,85,13
P2951,Product_2951,Supplier A,New York,4830,4009,20,111.39,492,8
P2952,Product_2952,Supplier D,Chicago,5265,1752,21,418.81,656,7
P2953,Product_2953,Supplier A,Houston,4535,1127,22,419.26,660,5
P2954,Product_2954,Supplier B,Houston,7497,110,12,492.42,197,5
P2955,Product_2955,Supplier A,New York,4908,1131,11,181.52,762,6
P2956,Product_2956,Supplier C,New York,6036,2509,26,445.56,792,8
P2957,Product_2957,Supplier A,Chicago,2583,3729,20,338.06,999,10
P2958,Product_2958,Supplier B,New York,9201,3734,30,374.91,559,11
P2959,Product_2959,Supplier B,Miami,1020,2272,8,147.43,81,10
P2960,Product_2960,Supplier B,Chicago,514,4119,20,372.18,627,11
P2961,Product_2961,Supplier A,Chicago,9512,1771,12,255.0,104,7
P2962,Product_2962,Supplier D,Houston,7913,4090,4,331.09,79,15
P2963,Product_2963,Supplier B,Houston,1023,2327,17,493.5,937,1
P2964,Product_2964,Supplier A,New York,9321,4565,25,114.22,652,15
